customer_id,first_name,last_name,email,phone,date_of_birth,gender,annual_income,pan_number,aadhar_number,city,state,pincode,customer_since,kyc_status,credit_score,risk_category,is_active
CUST_000579,FirstName579,LastName579,pqsljrkj@hotmail.com,+912271726625,1965-06-01,Male,889006.86,,719478349575,Pune,Karnataka,373339,2015-12-17,Pending,405,Low,False
CUST_000580,FirstName580,LastName580,kprzucdd@outlook.com,+916238115223,1949-09-05,F,514980.61,DAGID3599P,152310172983,Kolkata,Delhi,140908,2023-05-15,Rejected,418,Low,True
CUST_000581,FirstName581,LastName581,usyjawuf@outlook.com,+912289206415,1971-09-02,Female,,AYABX1945G,226492310958,Hyderabad,Karnataka,924855,2023-02-21,Pending,594,Medium,True
CUST_000582,FirstName582,LastName582,uhwdacno@yahoo.com,+910635780378,1977-02-22,F,375224.39,VQXLY3699A,643884161951,Hyderabad,Telangana,616934,2020-10-19,Pending,321,High,True
CUST_000583,FirstName583,LastName583,exakzobh@yahoo.com,+918986061065,1966-08-08,F,1014224.79,GLBJD6136R,213250109750,Lucknow,Uttar Pradesh,161432,2017-06-08,Rejected,320,High,True
CUST_000584,FirstName584,LastName584,mkpqwhhu@outlook.com,+912508423242,1953-05-17,M,1580226.24,GLDCI3691I,653852322243,Ahmedabad,West Bengal,986932,2024-01-13,Verified,810,High,True
CUST_000585,FirstName585,LastName585,ahjbzfrq@hotmail.com,+919452315828,1964-04-02,Male,236460.45,VQJXS9172C,584131068735,Lucknow,Karnataka,969500,2017-01-10,Verified,717,Medium,True
CUST_000586,FirstName586,LastName586,txjgekpm@gmail.com,+916325031392,1972-01-10,Male,,DKRBP3359F,898221375304,Lucknow,Maharashtra,102161,2015-11-01,Verified,649,Medium,True
CUST_000587,FirstName587,LastName587,eisrsbtj@hotmail.com,,1948-12-08,M,1932271.69,,501569584335,Mumbai,Delhi,744810,2019-06-07,Rejected,406,Low,True
CUST_000588,FirstName588,LastName588,zlklbemx@outlook.com,,1943-07-22,M,1634876.44,QDGRJ8706Q,882894907623,Pune,Tamil Nadu,451587,2018-03-05,Verified,797,Low,True
CUST_000589,FirstName589,LastName589,pbdvnhnk@outlook.com,,1987-04-15,Male,1591236.45,GTPSW1324K,922861015999,Pune,Tamil Nadu,232969,2022-09-23,Pending,405,Medium,True
CUST_000590,FirstName590,LastName590,frkowifn@gmail.com,+911140652664,1951-07-15,F,1768708.18,,698762647157,Hyderabad,Gujarat,743401,2022-07-09,Rejected,751,High,True
CUST_000591,FirstName591,LastName591,levpsvak@yahoo.com,,1999-06-28,M,457390.15,RWUTW7293T,135692394780,Ahmedabad,Tamil Nadu,369904,2019-03-03,Verified,412,Medium,True
CUST_000592,FirstName592,LastName592,ujadfxlz@gmail.com,+914579725184,1984-11-02,Female,243609.23,FQDHN2337R,355617529652,Lucknow,West Bengal,432038,2016-12-13,Pending,709,High,True
CUST_000593,FirstName593,LastName593,kkfdwznf@gmail.com,+911220084842,1964-05-25,F,,TKLPA8289K,240537762332,Pune,Maharashtra,993199,2020-11-22,Pending,592,Medium,True
CUST_000594,FirstName594,LastName594,pazxhsbw@yahoo.com,+914951935001,1946-06-10,Female,397504.0,IXSXR8038T,158548364963,Kolkata,Delhi,164226,2019-01-09,Verified,365,Medium,True
CUST_000595,FirstName595,LastName595,xirveqcn@yahoo.com,+917475580309,1980-01-04,Female,1129375.32,HHCWL4019A,857998188826,Delhi,Gujarat,735761,2023-12-18,Rejected,509,Medium,True
CUST_000596,FirstName596,LastName596,lcnkznkc@outlook.com,+916759833261,1970-01-24,Male,1756707.54,IZFEI8195K,820430126105,Jaipur,Telangana,358907,2020-04-08,Rejected,821,Low,True
CUST_000597,FirstName597,LastName597,krcxsibr@hotmail.com,+916687930302,1990-09-11,F,483662.54,VETKP3451Q,200332093112,Hyderabad,Karnataka,643014,2020-05-14,Verified,544,Low,True
CUST_000598,FirstName598,LastName598,mexnomxv@outlook.com,+913827777118,1958-03-11,F,1447929.3,MMJAQ0712B,331947400852,Bangalore,Tamil Nadu,409543,2019-08-07,Rejected,353,Medium,True
CUST_000599,FirstName599,LastName599,mvrzcqys@outlook.com,+911997165965,1989-07-13,Female,932095.36,,700730446613,Bangalore,West Bengal,245133,2021-11-23,Pending,500,Medium,True
CUST_000600,FirstName600,LastName600,yevptgqa@gmail.com,,1947-02-11,M,1541398.93,CBSXK0802K,442399848654,Kolkata,Rajasthan,452598,2024-08-28,Rejected,508,Low,True
CUST_000601,FirstName601,LastName601,nsjxpcom@gmail.com,+914638664320,1996-04-03,Female,1446811.89,VKJUD6854W,372776848478,Bangalore,West Bengal,102740,2015-01-23,Rejected,444,Low,True
CUST_000602,FirstName602,LastName602,rcrjacat@hotmail.com,+913271630335,1997-07-28,F,886500.96,SVFAX0090N,484618853873,Jaipur,Rajasthan,646351,2016-12-01,Pending,844,Low,True
CUST_000603,FirstName603,LastName603,qyiyboyt@gmail.com,+919304376613,1989-07-13,F,,RMVDD6815W,596571587674,Kolkata,Rajasthan,987938,2015-06-23,Verified,375,Low,False
CUST_000604,FirstName604,LastName604,ryrtapmf@outlook.com,,1982-07-20,F,1053867.48,KWRTC7671M,884363435899,Bangalore,Uttar Pradesh,669054,2018-07-08,Pending,838,High,True
CUST_000605,FirstName605,LastName605,askuqlkp@yahoo.com,,1981-07-03,Female,,IEXQX8907H,496252680043,Lucknow,Uttar Pradesh,211329,2017-06-11,Rejected,788,Medium,True
CUST_000606,FirstName606,LastName606,lzvjavxj@gmail.com,+915014171657,1975-10-07,M,1916115.29,DYWWI1887C,287051388702,Jaipur,Gujarat,141290,2015-11-12,Verified,304,High,True
CUST_000607,FirstName607,LastName607,gpqnlvmq@gmail.com,+913029301125,1980-01-03,Female,1704103.7,AGPZK9522E,409764770806,Lucknow,Tamil Nadu,960712,2016-11-18,Verified,693,Low,True
CUST_000608,FirstName608,LastName608,ayqadgek@outlook.com,+912497537405,1971-12-03,Male,749135.95,YZJKU7406N,907637954684,Hyderabad,West Bengal,365449,2020-04-09,Pending,367,Medium,True
CUST_000609,FirstName609,LastName609,lonvjwft@hotmail.com,+918348358626,1993-08-07,Female,1961547.32,VMGAR7758L,932191731591,Kolkata,Tamil Nadu,266794,2021-10-18,Verified,557,Medium,True
CUST_000610,FirstName610,LastName610,zlpinjtu@hotmail.com,+910509284672,1986-01-02,Female,554732.71,EZQEB7737X,615646190613,Hyderabad,Maharashtra,353429,2023-01-03,Pending,441,Medium,True
CUST_000611,FirstName611,LastName611,jjrrqhir@gmail.com,,1992-04-25,Female,,VIBTX1235P,550132396888,Pune,Telangana,293620,2022-05-05,Rejected,744,High,True
CUST_000612,FirstName612,LastName612,ercbjffs@hotmail.com,+915451460919,1954-06-04,M,1057945.64,XHVHS7062L,990924449015,Pune,Rajasthan,309501,2018-08-09,Pending,397,Low,True
CUST_000613,FirstName613,LastName613,rvjlswel@gmail.com,+912608481876,1950-01-19,M,963013.59,,909417961300,Kolkata,Telangana,134064,2020-12-20,Rejected,446,Low,True
CUST_000614,FirstName614,LastName614,skfuyyfu@gmail.com,,1992-04-13,Male,859282.0,WDETC4275U,823460814392,Ahmedabad,Karnataka,735833,2024-02-04,Rejected,639,Medium,True
CUST_000615,FirstName615,LastName615,tqfcwfhl@hotmail.com,+913102977115,1941-07-05,M,1907702.73,YQJUI1732M,800128958869,Lucknow,Delhi,879762,2015-12-17,Pending,534,High,True
CUST_000616,FirstName616,LastName616,cokxulrl@outlook.com,+911052987707,1981-05-12,M,871688.19,EGHAZ0268G,909984484336,Lucknow,Maharashtra,323395,2019-11-12,Verified,474,High,True
CUST_000617,FirstName617,LastName617,ktbqbauu@hotmail.com,,1972-02-02,M,1799598.48,VRLBW5133H,198423495598,Jaipur,West Bengal,267439,2017-01-04,Verified,848,High,True
CUST_000618,FirstName618,LastName618,jgaoftwr@gmail.com,+916360389173,1987-07-20,M,1038541.94,MSRKE0052C,263316758413,Ahmedabad,Maharashtra,578939,2016-07-08,Pending,673,Low,True
CUST_000619,FirstName619,LastName619,rvielncc@gmail.com,+919445456972,1979-07-12,Male,901073.55,,797342281735,Lucknow,Telangana,520260,2016-03-24,Pending,690,Medium,True
CUST_000620,FirstName620,LastName620,yjmlfvnt@gmail.com,+912234614466,1951-08-14,F,1509538.22,AYCVK1421J,584178633402,Chennai,Delhi,730157,2021-09-24,Pending,512,Medium,True
CUST_000621,FirstName621,LastName621,agioopxy@yahoo.com,+916883004837,1983-10-21,F,,FWUPE2912M,194461445893,Hyderabad,Tamil Nadu,393768,2016-01-09,Verified,686,High,True
CUST_000622,FirstName622,LastName622,dcoenhdf@gmail.com,+918179607578,1979-12-26,Male,1698735.36,LHQQB2217D,557383321166,Pune,Telangana,537789,2020-09-24,Verified,847,High,True
CUST_000623,FirstName623,LastName623,yzlmqrys@outlook.com,+913163129755,1968-03-24,Female,386040.34,PQFXM1938W,187762608499,Jaipur,Karnataka,831590,2015-02-25,Verified,313,Medium,False
CUST_000624,FirstName624,LastName624,juscfzfx@yahoo.com,+911798549004,1984-10-27,M,636810.7,RQTJU8356X,484090222197,Lucknow,Uttar Pradesh,895349,2016-03-16,Pending,523,High,True
CUST_000625,FirstName625,LastName625,diyilhvs@yahoo.com,+915814762123,1965-01-04,Female,,PICFU4531H,456517076128,Lucknow,Tamil Nadu,109098,2022-10-13,Rejected,645,High,False
CUST_000626,FirstName626,LastName626,shwpmqxa@yahoo.com,+911773516681,1944-04-07,Female,545797.05,KASDR4024D,381296750195,Bangalore,West Bengal,198626,2024-09-26,Rejected,535,Low,True
CUST_000627,FirstName627,LastName627,xegixcoq@hotmail.com,+914424842024,1955-06-01,Male,990592.85,IXCRM1564A,566923831157,Kolkata,Rajasthan,468630,2018-10-18,Rejected,366,Low,True
CUST_000628,FirstName628,LastName628,ivdvzrqn@yahoo.com,+916110356594,1951-12-19,F,263418.76,YGJJP6922P,482941099966,Jaipur,Gujarat,197801,2024-05-03,Verified,496,High,True
CUST_000629,FirstName629,LastName629,vuuhhqda@outlook.com,,1978-04-08,Male,575636.51,JYTJX4086U,693048650694,Bangalore,West Bengal,361189,2023-03-13,Rejected,436,High,True
CUST_000630,FirstName630,LastName630,agivpjzw@hotmail.com,+919470396964,1960-04-11,M,,LIGDN3009U,657446771459,Bangalore,Uttar Pradesh,633367,2022-04-09,Pending,711,High,True
CUST_000631,FirstName631,LastName631,zlppgasl@gmail.com,+916901497110,1988-04-26,Male,1633011.91,YYLIM5665A,654920277532,Jaipur,Uttar Pradesh,542894,2015-11-04,Pending,803,High,True
CUST_000632,FirstName632,LastName632,osehfzpq@outlook.com,+919850450566,1994-12-19,F,1072050.6,HDSXX8617V,979988896855,Bangalore,Telangana,940472,2022-02-10,Verified,433,Medium,True
CUST_000633,FirstName633,LastName633,owzlejvn@gmail.com,+916384936806,1952-06-17,Male,597322.47,TCUWD8969I,441410205861,Kolkata,Uttar Pradesh,486791,2017-12-16,Pending,658,High,True
CUST_000634,FirstName634,LastName634,mxkkbfkg@hotmail.com,+913946896331,1974-02-22,F,553117.27,JRCST0731X,593947572968,Hyderabad,Rajasthan,583971,2021-03-22,Pending,439,Medium,True
CUST_000635,FirstName635,LastName635,knsnxoxm@outlook.com,,1948-10-12,F,1003025.23,LGVAT3767K,878747767869,Mumbai,West Bengal,257598,2015-08-14,Pending,663,Low,True
CUST_000636,FirstName636,LastName636,lfcimfub@gmail.com,+910094065658,1949-04-24,Male,,INYIR5352X,313265246410,Pune,Maharashtra,761963,2015-01-09,Pending,329,High,True
CUST_000637,FirstName637,LastName637,btvptjkc@outlook.com,+915118158374,1965-07-03,Male,1514299.23,LKCRR8704T,774363673036,Pune,Uttar Pradesh,254414,2024-01-24,Pending,436,Medium,True
CUST_000638,FirstName638,LastName638,zpaqbssr@gmail.com,+912927640547,1983-04-20,Female,514523.32,DGIFC6604M,839042700268,Chennai,Uttar Pradesh,719478,2016-05-15,Rejected,812,Medium,True
CUST_000639,FirstName639,LastName639,lwvaigcy@yahoo.com,+913873518664,1999-08-16,Male,,CFJME2585E,785552718779,Jaipur,Delhi,466227,2018-10-17,Rejected,673,High,True
CUST_000640,FirstName640,LastName640,doiwubph@gmail.com,+912865581675,1988-10-06,F,,YCFNY1800Z,973018728266,Kolkata,Gujarat,298263,2019-03-23,Rejected,477,Medium,True
CUST_000641,FirstName641,LastName641,cpjmvzwv@gmail.com,,1958-12-13,M,553955.3,CXIEB1530E,603449840192,Mumbai,Rajasthan,562370,2023-02-22,Rejected,402,Low,True
CUST_000642,FirstName642,LastName642,xkphtikv@outlook.com,+913454182991,1949-07-20,Male,814237.76,BHCQT1061X,726595995513,Pune,Delhi,118108,2015-12-24,Rejected,435,Low,True
CUST_000643,FirstName643,LastName643,dtkdvydc@outlook.com,+915626996208,1952-11-09,Female,1231283.39,YCAIF5722N,846816597648,Chennai,Karnataka,252848,2015-01-21,Rejected,774,Medium,True
CUST_000644,FirstName644,LastName644,qtgemdpc@hotmail.com,+912058028606,1942-05-18,M,512304.52,YEAUW7476S,658815591248,Lucknow,Maharashtra,369668,2016-11-17,Rejected,817,Medium,True
CUST_000645,FirstName645,LastName645,zgaxivld@outlook.com,,1944-04-13,M,950042.84,DYWAC1386A,557874692193,Lucknow,West Bengal,797732,2022-02-25,Rejected,315,Low,True
CUST_000646,FirstName646,LastName646,fdsgzpzi@yahoo.com,+918294419147,1991-10-24,M,1922659.71,,642939670530,Bangalore,Gujarat,617392,2015-09-09,Rejected,829,Medium,True
CUST_000647,FirstName647,LastName647,nuvirdxj@yahoo.com,+912828018323,1963-04-02,Female,,MKTSV7678A,754047385258,Hyderabad,Uttar Pradesh,329439,2022-05-24,Pending,633,High,True
CUST_000648,FirstName648,LastName648,dgqcmxrs@yahoo.com,+918974874114,1973-07-22,F,971376.24,IDTCQ7645F,765657726845,Hyderabad,Delhi,904785,2020-11-14,Pending,414,High,True
CUST_000649,FirstName649,LastName649,nlyavoft@yahoo.com,+910163015972,1951-05-05,F,1143785.94,TUFUQ7668B,951844096640,Pune,Maharashtra,186835,2023-01-09,Verified,508,Low,True
CUST_000650,FirstName650,LastName650,obwwlgun@outlook.com,+917155446053,1977-03-13,M,1307097.66,KWYVK2720Q,437863027777,Kolkata,Delhi,212287,2024-12-05,Rejected,843,Medium,True
CUST_000651,FirstName651,LastName651,tydntecw@hotmail.com,,1948-02-06,Female,528307.4,GYJLM4607P,136674491302,Hyderabad,Delhi,798670,2024-12-19,Verified,816,Low,True
CUST_000652,FirstName652,LastName652,jborhupe@yahoo.com,+911649828385,1982-10-16,Male,991954.63,KJHXM5549G,444495717754,Kolkata,Tamil Nadu,903036,2021-09-16,Rejected,804,Low,True
CUST_000653,FirstName653,LastName653,koysvgpx@outlook.com,+916341535977,1947-01-22,M,397621.7,YRLWU9431V,529982015813,Ahmedabad,Karnataka,281349,2020-06-15,Rejected,644,Medium,True
CUST_000654,FirstName654,LastName654,fhzqikiq@outlook.com,+913952328555,1975-01-27,Male,1074771.94,PVJMR6028U,530094298106,Delhi,Tamil Nadu,530487,2017-04-07,Rejected,609,Medium,True
CUST_000655,FirstName655,LastName655,mguzlsgz@outlook.com,+913418559508,1985-04-16,Male,,UALEV1017I,151198456661,Mumbai,Delhi,559621,2015-07-15,Rejected,576,High,False
CUST_000656,FirstName656,LastName656,senicxet@hotmail.com,,1990-07-16,F,,RINKM7228N,542521458804,Chennai,Tamil Nadu,939747,2020-02-25,Verified,307,Low,True
CUST_000657,FirstName657,LastName657,bmweqzfk@yahoo.com,+915796714803,1985-11-01,M,1845511.37,RFJQW8260M,661434357127,Pune,Tamil Nadu,864893,2022-10-09,Rejected,369,Low,True
CUST_000658,FirstName658,LastName658,wnlpcddf@yahoo.com,+911425261197,1990-11-18,F,1717223.38,VWJTH4465S,396360302748,Hyderabad,West Bengal,400322,2016-02-17,Verified,845,High,True
CUST_000659,FirstName659,LastName659,xifxezrd@yahoo.com,+918819376841,1974-05-28,Female,1890379.33,GREYG8333I,197723078971,Delhi,Karnataka,564430,2017-09-07,Pending,311,Low,False
CUST_000660,FirstName660,LastName660,wkhxbozr@outlook.com,+916183762950,1970-07-21,Female,1440277.18,BKYMB8886P,591123821477,Jaipur,Gujarat,953459,2024-04-02,Verified,465,Medium,True
CUST_000661,FirstName661,LastName661,ruglhpca@yahoo.com,+919064909703,1959-03-11,M,1469301.6,PSDBW8913J,992629085963,Lucknow,Gujarat,587112,2015-08-09,Verified,420,Medium,True
CUST_000662,FirstName662,LastName662,bgxsuieu@yahoo.com,+912169088754,1972-01-05,F,,,492053791408,Delhi,Rajasthan,426629,2020-05-13,Rejected,522,High,True
CUST_000663,FirstName663,LastName663,dwthxtdo@yahoo.com,+911955897990,1999-04-11,Female,379939.27,YCMAA6870X,597119893707,Bangalore,West Bengal,832584,2021-01-11,Verified,701,Medium,True
CUST_000664,FirstName664,LastName664,gqoigkgt@outlook.com,+916776006434,1960-11-27,Female,1417380.18,RFCUU0332G,788470557530,Hyderabad,Rajasthan,376852,2020-02-25,Verified,609,High,True
CUST_000665,FirstName665,LastName665,nbhwluvo@hotmail.com,,1997-06-27,Male,1644943.3,KCCMZ7647J,675266146977,Hyderabad,Rajasthan,257137,2023-10-26,Pending,455,Low,True
CUST_000666,FirstName666,LastName666,ohiyrtpp@hotmail.com,+916856066992,1999-11-23,Female,321822.8,,867415486848,Chennai,Gujarat,251325,2021-04-16,Pending,488,High,True
CUST_000667,FirstName667,LastName667,xbublgjd@outlook.com,+912206824323,1952-11-25,F,293394.34,,523640409144,Mumbai,Gujarat,741699,2020-11-05,Verified,649,Medium,True
CUST_000668,FirstName668,LastName668,kupcngsb@outlook.com,+914488548753,1946-02-19,M,660665.12,JZXNA3764Z,698254697367,Mumbai,Rajasthan,684194,2021-09-17,Rejected,757,High,True
CUST_000669,FirstName669,LastName669,rbsyegbm@gmail.com,+919586639928,1991-08-19,Female,,XMVSG2495U,384587346623,Delhi,Rajasthan,798910,2024-07-10,Pending,417,Medium,True
CUST_000670,FirstName670,LastName670,tonmacbn@hotmail.com,+915120220175,1959-06-09,M,917027.91,,623597272923,Mumbai,Delhi,472781,2017-07-22,Rejected,758,Medium,True
CUST_000671,FirstName671,LastName671,vfsbntho@yahoo.com,+913095872383,1965-09-23,M,967240.39,UWIZD2671G,970855934774,Jaipur,Delhi,751124,2022-01-04,Pending,345,High,True
CUST_000672,FirstName672,LastName672,lpwmdqjo@gmail.com,+911828523329,1968-01-27,Male,1235628.4,WTPMP1585X,304620378430,Pune,Tamil Nadu,941033,2024-11-15,Verified,589,High,True
CUST_000673,FirstName673,LastName673,auiyhwzz@yahoo.com,,1978-02-17,F,1447581.12,ERYZX7367M,522549871655,Chennai,West Bengal,307149,2020-05-20,Pending,831,Medium,True
CUST_000674,FirstName674,LastName674,zjmikshx@gmail.com,+912990348042,1958-08-19,Female,1929815.76,QTPAB5737K,571832520743,Pune,Gujarat,828259,2017-03-12,Pending,457,Low,True
CUST_000675,FirstName675,LastName675,ugpcyxqb@gmail.com,+915273117226,1959-02-09,Female,1928002.9,,456254286365,Lucknow,Uttar Pradesh,872760,2019-08-26,Pending,467,Low,True
CUST_000676,FirstName676,LastName676,qvzqikks@outlook.com,+911539022624,1969-12-25,F,,ASDPP0647K,610750413766,Bangalore,Rajasthan,627683,2022-04-27,Rejected,632,Medium,True
CUST_000677,FirstName677,LastName677,yshqdqps@gmail.com,,1983-10-13,M,698917.89,WTRWU5287N,464454878903,Ahmedabad,Tamil Nadu,360172,2023-02-08,Verified,320,Medium,True
CUST_000678,FirstName678,LastName678,iqvfefiv@yahoo.com,+914740985372,1943-04-08,Male,280680.29,XJDVI0715Y,631281715406,Ahmedabad,Maharashtra,943025,2024-05-21,Rejected,353,Medium,True
CUST_000679,FirstName679,LastName679,xvrykbpe@hotmail.com,+911253807819,1945-04-27,Male,1826153.59,ITTHZ1971I,914652152280,Hyderabad,Rajasthan,227167,2021-07-26,Verified,477,High,True
CUST_000680,FirstName680,LastName680,dhgvltdw@hotmail.com,+916352007615,1942-05-05,M,765906.15,PJVRK7714E,453566701381,Mumbai,Uttar Pradesh,144074,2024-01-04,Verified,380,Medium,True
CUST_000681,FirstName681,LastName681,kcbfdvno@yahoo.com,+910461638816,1972-08-23,Male,359470.97,VIKPZ0965Z,978631516732,Pune,Rajasthan,284651,2023-01-01,Pending,459,High,True
CUST_000682,FirstName682,LastName682,vszcrwlq@outlook.com,+913564078308,1954-01-25,Female,1286588.8,YNPQP1454Q,434965251547,Ahmedabad,Delhi,372852,2021-08-09,Rejected,336,Medium,True
CUST_000683,FirstName683,LastName683,nkjwimcl@hotmail.com,+916059563431,1972-01-21,Female,577116.33,YAAIV5653G,869573997379,Ahmedabad,Tamil Nadu,119323,2018-02-13,Pending,792,Low,True
CUST_000684,FirstName684,LastName684,ekjoracg@gmail.com,+912545500549,1942-09-24,M,1398454.37,PNFWK7388L,607660668069,Delhi,Gujarat,324977,2015-04-26,Pending,554,High,True
CUST_000685,FirstName685,LastName685,raphipqf@gmail.com,+917417996546,1988-07-05,Female,,INUDI7560A,308743529159,Mumbai,Karnataka,335357,2019-01-12,Pending,779,Medium,True
CUST_000686,FirstName686,LastName686,zcjrntvc@yahoo.com,+918051666081,1994-03-07,F,1078033.94,NUMQP6361I,876062466791,Lucknow,Telangana,969403,2023-05-10,Pending,459,Low,True
CUST_000687,FirstName687,LastName687,ugogoksg@outlook.com,+913714503118,1942-12-05,Female,1422271.92,QVYUQ3960J,140145392447,Ahmedabad,Delhi,625714,2024-12-04,Verified,428,High,True
CUST_000688,FirstName688,LastName688,yyrdhmor@yahoo.com,+914103414131,1973-02-04,M,761690.84,,837915174414,Jaipur,Telangana,534184,2015-10-24,Pending,348,Medium,True
CUST_000689,FirstName689,LastName689,hvlfacvj@outlook.com,+914572275794,1990-01-15,Male,,FZLGQ9870Q,476243142680,Lucknow,Delhi,842411,2018-07-24,Rejected,595,Low,True
CUST_000690,FirstName690,LastName690,qzbvaetl@yahoo.com,+911805763101,1941-09-20,Female,1359212.79,HUEFA4004L,953663687857,Ahmedabad,West Bengal,688702,2021-11-21,Rejected,831,High,True
CUST_000691,FirstName691,LastName691,gbaqkczx@outlook.com,+917017737594,1978-04-26,F,1668571.92,YLCYB1960Z,555592689851,Mumbai,Karnataka,197334,2019-05-10,Verified,665,Medium,True
CUST_000692,FirstName692,LastName692,khgrnrsz@hotmail.com,+915239170335,1955-01-25,M,760010.06,,847741589221,Delhi,Rajasthan,326970,2024-05-25,Pending,458,Medium,True
CUST_000693,FirstName693,LastName693,sdxuvvvj@hotmail.com,+913927687141,1999-04-09,F,1623855.61,XMQLA0558R,882640735255,Hyderabad,Rajasthan,737036,2017-02-23,Verified,697,Low,True
CUST_000694,FirstName694,LastName694,kvoewtkk@outlook.com,+910145570393,1956-11-05,Female,1452098.38,ZTZJT2552Q,189754193479,Mumbai,Karnataka,508347,2015-01-02,Rejected,382,Low,True
CUST_000695,FirstName695,LastName695,tcibbpfg@hotmail.com,,1948-11-25,F,1155540.43,HZVQU8672E,457219875253,Mumbai,West Bengal,797628,2019-09-04,Pending,777,High,True
CUST_000696,FirstName696,LastName696,zwyzsbdz@yahoo.com,+912063186417,1964-02-21,F,1691245.96,DKUSK3683H,208365542934,Ahmedabad,Gujarat,387220,2015-04-05,Verified,369,High,True
CUST_000697,FirstName697,LastName697,feiunxqk@outlook.com,+911269379499,1976-06-28,F,1885308.34,HXKGH8436U,988268385552,Jaipur,Delhi,221788,2016-05-26,Verified,526,Low,True
CUST_000698,FirstName698,LastName698,asaomvij@gmail.com,+916278790259,1946-12-05,M,1483830.73,GJFEK6603D,630878279234,Kolkata,Delhi,661184,2015-03-20,Pending,652,High,True
CUST_000699,FirstName699,LastName699,omuszufv@outlook.com,+919551924741,1944-02-16,F,1977750.21,ZLFND5676C,362658958314,Jaipur,West Bengal,865757,2017-04-07,Verified,314,High,False
CUST_000700,FirstName700,LastName700,yayspegq@yahoo.com,+918732107883,1945-03-21,Female,613149.93,KIXND0720B,835913020677,Jaipur,West Bengal,244416,2023-08-09,Rejected,371,Medium,True
CUST_000701,FirstName701,LastName701,eplxqiet@hotmail.com,+915510051081,1979-05-23,Male,1478009.53,DWFBF0722G,162730607888,Jaipur,Tamil Nadu,102957,2018-11-09,Rejected,445,High,True
CUST_000702,FirstName702,LastName702,zifclowo@gmail.com,,1986-11-10,M,647712.63,WGGGY6166G,860710575014,Mumbai,Uttar Pradesh,401354,2019-12-11,Rejected,328,Low,True
CUST_000703,FirstName703,LastName703,rmhpksnp@hotmail.com,+911150509699,1985-07-04,F,419904.28,VSJSS2805M,998235918320,Ahmedabad,Rajasthan,766853,2019-04-12,Pending,358,High,True
CUST_000704,FirstName704,LastName704,hzeiwfju@gmail.com,,1985-09-18,F,923358.7,FZGPZ0458X,931410938593,Lucknow,Rajasthan,223451,2023-07-03,Pending,434,Low,True
CUST_000705,FirstName705,LastName705,xjsytrjw@gmail.com,,1994-02-04,F,1613458.09,,632723969371,Delhi,Gujarat,100589,2023-10-28,Pending,843,High,True
CUST_000706,FirstName706,LastName706,yucjyedf@outlook.com,+918960083476,1983-12-03,F,1408914.23,QXPTA7461T,503786805418,Lucknow,Rajasthan,705359,2024-03-15,Verified,636,High,True
CUST_000707,FirstName707,LastName707,buwfrtwr@yahoo.com,+918589868184,1989-04-19,Female,912666.3,GSXAA3794Q,586947137108,Hyderabad,Rajasthan,817216,2019-05-09,Verified,344,Medium,True
CUST_000708,FirstName708,LastName708,xelkuirh@outlook.com,+915916043598,1953-10-17,Male,,QWTLQ9658W,838078099812,Chennai,Rajasthan,445889,2021-11-26,Rejected,373,Medium,True
CUST_000709,FirstName709,LastName709,ivzrmyfz@gmail.com,+917761350078,1974-04-13,F,467502.0,ESIAX6999I,645615800627,Bangalore,Tamil Nadu,191224,2017-11-26,Pending,622,Low,True
CUST_000710,FirstName710,LastName710,gssvhlgr@yahoo.com,+912234771469,1961-01-19,F,1478650.08,,512019884183,Chennai,Gujarat,424186,2019-06-19,Pending,781,Medium,True
CUST_000711,FirstName711,LastName711,eogrcqmt@gmail.com,+916507612228,1981-04-21,M,856419.94,HKSGA4555V,657287931150,Hyderabad,Maharashtra,232193,2021-04-23,Pending,738,Low,True
CUST_000712,FirstName712,LastName712,mouiugdk@yahoo.com,+919904600823,1965-10-13,F,1906472.3,KYAYE0975Y,138263742264,Delhi,Rajasthan,910820,2024-01-14,Rejected,773,Low,True
CUST_000713,FirstName713,LastName713,bicbfwgp@outlook.com,+916972162183,1983-04-25,F,1258699.16,QVTDX9210W,467513340749,Ahmedabad,Delhi,267368,2017-07-02,Verified,428,Low,True
CUST_000714,FirstName714,LastName714,qlhlbhom@outlook.com,+912820632280,1945-03-14,M,1822766.19,GSJPD4760W,783112610868,Pune,West Bengal,561332,2017-12-21,Pending,650,Low,True
CUST_000715,FirstName715,LastName715,fosmonaa@hotmail.com,+916577706129,1972-09-20,Female,1916292.4,DHJBP8261S,718744515096,Delhi,Rajasthan,128149,2015-06-07,Pending,376,High,True
CUST_000716,FirstName716,LastName716,lisknubv@outlook.com,+916479512798,1952-02-06,Male,440365.08,,528784647131,Mumbai,Uttar Pradesh,561365,2015-12-04,Pending,301,High,True
CUST_000717,FirstName717,LastName717,skwcemqs@gmail.com,+917404336895,1986-08-20,Female,1015421.07,DXKRI1109Y,183972945676,Mumbai,Delhi,620473,2023-12-12,Verified,480,Low,True
CUST_000718,FirstName718,LastName718,droetqsq@gmail.com,+911029759974,1981-08-22,Male,1352006.67,WKPTL4425D,522599784822,Bangalore,Maharashtra,394944,2016-07-10,Verified,657,High,True
CUST_000719,FirstName719,LastName719,hyuwcxel@yahoo.com,,1989-01-27,Male,,,945778335605,Delhi,West Bengal,386125,2024-10-02,Rejected,359,Low,True
